Parameter,Value,Error_Lower,Error_Upper,Fit_Type,Bootstrap_Index
var,0.8035960842982345,0.011936599399682786,0.011920278556665649,cov_diag,65
A,9945.150466545392,96.2759633521727,95.37543655616436,cov,66
mu,0.18239116855088433,0.009009201488127339,0.00915581975365295,cov,66
var,0.7910342263418374,0.010476910101868528,0.010616306116220699,cov,66
A,9978.406963064319,99.90054914175693,99.64204755376431,cov_diag,66
mu,0.18252544910448712,0.009014150415830865,0.009009052580486539,cov_diag,66
var,0.7906891999193811,0.011708185425110453,0.011750218785619621,cov_diag,66
A,10127.404567763842,96.10315054240198,95.53760820065759,cov,67
mu,0.21258650074062702,0.008932094696214882,0.008954486159900299,cov,67
var,0.8283894469607654,0.010666782758934476,0.010706482518676917,cov,67
A,10134.988738326334,99.89631716141479,99.64877161876471,cov_diag,67
mu,0.2158151678274321,0.008901941587141153,0.008898590637669858,cov_diag,67
var,0.8244848417424812,0.011855203201460258,0.011871424312906791,cov_diag,67
A,9918.161519426832,95.93613497355912,95.7040731421684,cov,68
mu,0.20457028097153815,0.009130839252500808,0.009143699858812469,cov,68
var,0.8176578284049335,0.010843753465814681,0.010890639271250656,cov,68
A,9920.109846736146,99.73986590389046,99.8047613366005,cov_diag,68
mu,0.20476782899948018,0.009093278208217497,0.009087980563858195,cov_diag,68
var,0.8195839522806317,0.012056240473040354,0.012064466318947364,cov_diag,68
A,10031.828811076442,95.69443822546181,95.92639353560266,cov,69
mu,0.21758471860760406,0.009036441096287156,0.009019045947126873,cov,69
var,0.8143760156865911,0.010493265889010473,0.01051141061367708,cov,69
A,10062.880325411008,99.88834343595381,99.65857270125653,cov_diag,69
mu,0.21844177458349012,0.00898611069114587,0.008937626209759783,cov_diag,69
var,0.8134778225902572,0.011584684159059819,0.011677526135204718,cov_diag,69
A,9822.978263246434,95.68744175054066,95.94417091009706,cov,70
mu,0.2052264402712708,0.009166195247461317,0.009219698022402856,cov,70
var,0.7895806089164837,0.01069806687579369,0.010702348185789617,cov,70
A,9815.047697672364,99.74785376860419,99.79725777390372,cov_diag,70
mu,0.20688942353357323,0.009155588139750743,0.009168929594263067,cov_diag,70
var,0.7848088914368574,0.011819418753075859,0.011915984061067569,cov_diag,70
A,10027.070501116272,95.85649618105023,95.7734228412914,cov,71
mu,0.19608468881640514,0.009015576370330772,0.008996652796319728,cov,71
var,0.798993462272552,0.010498278441858029,0.010564500821981772,cov,71
A,10028.21072370045,99.81491881686857,99.72902302907639,cov_diag,71
mu,0.19682167428289424,0.008969716685967568,0.008980965929715739,cov_diag,71
var,0.7957404113485164,0.01168073726426567,0.011726879152897609,cov_diag,71
A,9851.295684258792,95.85125820150746,95.79012623415699,cov,72
mu,0.18659963239414623,0.009199812650673132,0.009186133933430918,cov,72
var,0.8058683011976786,0.010729208601325363,0.010783990799155398,cov,72
A,9821.826272867986,99.89781007369666,99.647944119724,cov_diag,72
mu,0.1851632250024935,0.00916268570022124,0.009175024974128511,cov_diag,72
var,0.8060519499658867,0.011940814985210881,0.012021665913276393,cov_diag,72
A,9943.614117200097,95.98066988701389,95.64949674538427,cov,73
mu,0.2044836528646708,0.009103002782064757,0.009116346921241069,cov,73
var,0.8157565002371172,0.010637411731629836,0.010682471942310584,cov,73
A,9959.070366285683,99.74523135762409,99.79966535137119,cov_diag,73
mu,0.20677378204656713,0.009055993771900495,0.00905120423540763,cov_diag,73
var,0.8158685950866532,0.01176245526988707,0.011782535198094598,cov_diag,73
A,9874.254031121822,95.78614850598673,95.83948876708261,cov,74
mu,0.22631709360409136,0.009121610093231208,0.009120989392590302,cov,74
var,0.7938181324505227,0.010652002042836825,0.01063593223403876,cov,74
A,9818.34419997955,99.79039510395198,99.75227317356592,cov_diag,74
mu,0.23274068120391564,0.009158763788550583,0.009174290056822921,cov_diag,74
var,0.7932711596630323,0.011838296463754063,0.011842291336339565,cov_diag,74
A,10071.992071280802,95.85966979258522,95.76946202442574,cov,75
mu,0.20123363152595122,0.008981317816444062,0.00897544895606714,cov,75
var,0.8076614918400501,0.010445897164680982,0.010528049921951737,cov,75
A,10080.544502522403,99.12659169874459,100.42801870008168,cov_diag,75
mu,0.20228158710737748,0.00899385831414307,0.008884209538141794,cov_diag,75
var,0.8099982010558383,0.011581030565220387,0.011703609296194128,cov_diag,75
A,10012.281565745006,95.82236136351423,95.80303457152694,cov,76
mu,0.20735968556742665,0.009027792154319982,0.00902190014446546,cov,76
var,0.8099064874021817,0.010528484195000949,0.010573321436090471,cov,76
A,10013.837197149976,99.77749500785984,99.76778982030802,cov_diag,76
mu,0.20902794718578166,0.008981371859162701,0.009015978328749565,cov_diag,76
var,0.8081905787587125,0.011747188618265488,0.011762580723943513,cov_diag,76
A,9937.143931380568,95.81081988596148,95.81430676423214,cov,77
mu,0.2064068003433022,0.009094886209036769,0.009088665230151952,cov,77
var,0.8054451063295656,0.01055036420712886,0.010598594956720617,cov,77
A,9919.488019066232,99.78135784689651,99.76362188920618,cov_diag,77
mu,0.2074702864973038,0.00908000317597846,0.009085811407240909,cov_diag,77
var,0.8072167747609847,0.011780039636737266,0.011817869568167069,cov_diag,77
A,9972.683676048637,95.81789211560074,95.81337933195778,cov,78
mu,0.19752417393562152,0.009056070237573944,0.009049501402406845,cov,78
var,0.7956704119895679,0.010583835627713372,0.01062167260075802,cov,78
A,10015.29707466282,99.83885783310328,99.7052225591592,cov_diag,78
mu,0.19390376337805448,0.008978588307815939,0.008986197395644237,cov_diag,78
var,0.7926596116071671,0.011769470909947835,0.011800091421498942,cov_diag,78
A,9982.549833898674,96.0652358281723,95.5684543701682,cov,79
mu,0.2049203162237665,0.009045949912161205,0.009101290326813604,cov,79
var,0.8126335736603773,0.01059949016271622,0.010656412387591897,cov,79
A,9962.280441438603,99.02507704172066,100.53040035722135,cov_diag,79
mu,0.20192740471578854,0.009102884719295498,0.008991857829013091,cov_diag,79
var,0.8123145615162931,0.01175767711578454,0.011861091601840373,cov_diag,79
A,9953.437791240554,96.655133179431,94.99379963475985,cov,80
mu,0.2008799941862387,0.00907965336640215,0.009153090819193284,cov,80
var,0.8129277658901665,0.010741070323206363,0.010724430639222836,cov,80
A,9961.109624333702,98.96464199318825,100.58933094355011,cov_diag,80
mu,0.2026650034160581,0.009092744185461119,0.009011067940619212,cov_diag,80
var,0.8126481497988026,0.011910357654527382,0.011971046095784015,cov_diag,80
A,10148.105386751635,95.63147751876315,96.00623524108563,cov,81
mu,0.20562821199414627,0.008976593010813294,0.008871887707013595,cov,81
var,0.8180503790232027,0.010486936294919444,0.010341965403133101,cov,81
A,10121.536549896884,99.35814988586037,100.19360921977051,cov_diag,81
mu,0.20650952194939684,0.00893591435424354,0.008882569138429717,cov_diag,81
var,0.819224928172749,0.011594962111311632,0.01155117986521038,cov_diag,81
A,10124.891122845775,96.11125422780498,95.51819503968099,cov,82
mu,0.20375481786844285,0.0089714521200701,0.00889058536204773,cov,82
var,0.8098741224889043,0.010384988663586052,0.01046500236369298,cov,82
A,10137.248702437117,99.16666430925646,100.38333061378533,cov_diag,82
mu,0.20268917560646235,0.008914378633977926,0.008864579625326935,cov_diag,82
var,0.8105260507208732,0.011461733231508528,0.01153977201953238,cov_diag,82
A,9922.834678982674,95.80852373206054,95.83592649058805,cov,83
mu,0.19286188232471493,0.009122846043266134,0.009135954517673723,cov,83
var,0.8074204100509207,0.010790206106187685,0.010835397632317528,cov,83
A,9915.040791487338,99.79689536582636,99.74844169259376,cov_diag,83
mu,0.19387114452541027,0.009085358086788285,0.009088655654893078,cov_diag,83
var,0.8082095593679092,0.011975244146254971,0.012021918777703014,cov_diag,83
A,9854.07593179026,95.81923082855005,95.81777188751121,cov,84
mu,0.2062173856892528,0.009197485663261454,0.009194734714636981,cov,84
var,0.807117178748024,0.01086181377348871,0.010906611714798923,cov,84
A,9867.048595962313,99.75417073766856,99.79161955467895,cov_diag,84
mu,0.20530844223864156,0.009132891170900426,0.009136591608115337,cov_diag,84
var,0.8072422127537958,0.012080971067867003,0.012120514253266374,cov_diag,84
A,9871.445036856208,95.82299651334161,95.80756941270643,cov,85
mu,0.20363737999089407,0.009168242812721163,0.009163544588774528,cov,85
var,0.8077882760229047,0.010708385487063455,0.010751508275452893,cov,85
A,9881.254274000281,100.44533398063908,99.10521788339118,cov_diag,85
mu,0.20540728361214997,0.00912735654694135,0.009107625262586934,cov_diag,85
var,0.8047306382569357,0.011840381680766747,0.011924353253973433,cov_diag,85
A,9976.389665271705,95.20482462801448,96.43125338322038,cov,86
mu,0.20616187203920858,0.009098518120706198,0.008986974033593179,cov,86
var,0.7966358076870547,0.010476914384165538,0.010607935370347961,cov,86
A,9970.03109277296,100.47116142328785,99.08015503830943,cov_diag,86
mu,0.20767271583071648,0.008997389417678945,0.009063655986529513,cov_diag,86
var,0.7981256844424319,0.011674320812389602,0.011792639478341088,cov_diag,86
A,9908.175102146773,95.97201927541175,95.66704538424493,cov,87
mu,0.19681138000544385,0.009123667898373595,0.00915074617921344,cov,87
var,0.8192590691778274,0.010895864136931289,0.010922927568458394,cov,87
A,9836.76949926425,99.77336387262102,99.7719262564734,cov_diag,87
mu,0.19788552921572117,0.009177220749002811,0.009163618103941779,cov_diag,87
var,0.8189339725753725,0.012282278830024357,0.012303173568986173,cov_diag,87
A,9833.110662852307,95.88582150748913,95.74925858552282,cov,88
mu,0.20710038241279696,0.00921318189355983,0.009201167098794592,cov,88
var,0.8077753107979467,0.010867438910892127,0.010919309515300499,cov,88
A,9790.061824131522,99.82224650551949,99.7234476572015,cov_diag,88
mu,0.20614242592243034,0.009205497643381952,0.009205154154786186,cov_diag,88
var,0.8075558913478024,0.012137538716710009,0.01216577486174828,cov_diag,88
A,9972.78043462795,95.79324020326123,95.83688650080732,cov,89
mu,0.2149928790344532,0.009083760434320486,0.009082860673548535,cov,89
var,0.7956118411983494,0.010694207018780029,0.010742724019036868,cov,89
A,9982.728296375755,99.9066947688678,99.64266000636897,cov_diag,89
mu,0.2114450450787606,0.009019187345755377,0.009039026833612518,cov_diag,89
var,0.7957964453067979,0.011888353864547275,0.011957940073572223,cov_diag,89
A,9923.327833931124,95.65134940218817,95.99746885565544,cov,90
mu,0.20527887745509968,0.009172011041276453,0.009144928149735398,cov,90
var,0.8183306946768861,0.010833793514679285,0.010976441800355773,cov,90
A,9922.43359816034,99.81280882130048,99.74091176964355,cov_diag,90
mu,0.20356742879034131,0.009149339930281424,0.009039466618465062,cov_diag,90
var,0.8170034513699805,0.012007590474002591,0.012220944997530075,cov_diag,90
A,9992.254732675368,96.0870039983936,95.55278599849335,cov,91
mu,0.18983941655488842,0.00908747005787604,0.00901041368613583,cov,91
var,0.8001607146875556,0.010517114172282497,0.01063676626755323,cov,91
A,9984.939136768053,99.79099488859296,99.75326985288515,cov_diag,91
mu,0.18954420489643073,0.009009325751566594,0.00901606556880619,cov_diag,91
var,0.7968645469481526,0.011766293067398891,0.011805337741202505,cov_diag,91
A,9986.821500628315,95.75519360044441,95.89322587078786,cov,92
mu,0.22023537913059957,0.009087653120214308,0.00902039982505296,cov,92
var,0.813701778342365,0.010686262963109148,0.010973453929588725,cov,92
A,9961.00716171701,99.8065245987123,99.73915109995347,cov_diag,92
mu,0.22225950607222777,0.00904555715999526,0.009056168069541556,cov_diag,92
var,0.8144959439429557,0.012020874878353746,0.012117020902490254,cov_diag,92
A,9936.556040481744,95.86583573135927,95.77346737970753,cov,93
mu,0.19384786605808838,0.009112603957981854,0.009105910019713089,cov,93
var,0.8032220103319628,0.010709191399902262,0.010732060025190298,cov,93
A,9927.368992671736,99.85134886128951,99.69416204925969,cov_diag,93
mu,0.1940405143235155,0.00905540823015252,0.00908193449239573,cov_diag,93
var,0.8001703292394478,0.011862591347570806,0.011923229235496305,cov_diag,93
A,9944.747856421787,95.66606612944919,95.96741262671975,cov,94
mu,0.21131539189644832,0.009098488834421607,0.009100336956518504,cov,94
var,0.810623618145751,0.010723872903512812,0.01060789207881162,cov,94
A,9903.61196518587,99.85236294388426,99.6933150934109,cov_diag,94
mu,0.21368702403653414,0.009093138412337994,0.009109712814242268,cov_diag,94
var,0.8090777692349552,0.011803261066747821,0.011843860605636,cov_diag,94
A,9939.631721101206,96.14333979586816,95.50264159671366,cov,95
mu,0.20075892604105544,0.009089064750718022,0.009131748510958201,cov,95
var,0.8194082263134215,0.010807999361006678,0.010947224849656625,cov,95
A,9913.71025306711,99.77416201923822,99.77087148027609,cov_diag,95
mu,0.19742577312653958,0.009106816270503467,0.00908529372179136,cov_diag,95
var,0.820377526462713,0.012109324537018596,0.012121615740458155,cov_diag,95
A,9942.282924904574,95.80822264208956,95.8248115025423,cov,96
mu,0.20186192726353322,0.009097035081664805,0.009091214516273,cov,96
var,0.809224432979748,0.010723308613496288,0.010781890161749498,cov,96
A,9964.167464793218,99.16479686948873,100.3851863192615,cov_diag,96
mu,0.20296465509129247,0.009069457106953732,0.009018957792868498,cov_diag,96
var,0.811009666204786,0.011862615235639414,0.011938126484460715,cov_diag,96
A,10128.93429720504,95.78897752169425,95.84660834874076,cov,97
mu,0.2076290550324859,0.00892949491955841,0.008923779758388404,cov,97
var,0.8011667447658668,0.010594280192521191,0.010645077905366299,cov,97
A,10111.452180367352,100.1253239712647,99.42799458939237,cov_diag,97
mu,0.20778209751390453,0.008940597019789774,0.00887667110974948,cov_diag,97
var,0.8023831539669004,0.011722204673069005,0.01187157198223729,cov_diag,97
A,10024.061949500527,95.89344959969945,95.74930052251504,cov,98
mu,0.19718481771283228,0.009050618486940148,0.009033272333564837,cov,98
var,0.8089844927206598,0.010658916960366704,0.010722710896986684,cov,98
A,10021.028374409716,99.79146786557189,99.75391830299792,cov_diag,98
mu,0.19844915621392792,0.008988344201297592,0.008999565589742572,cov_diag,98
var,0.8098462060500892,0.01187339947277832,0.011912895796570002,cov_diag,98
A,10216.220324150905,95.85931858711398,95.76764942874469,cov,99
mu,0.19764222967654838,0.00889836729047506,0.008811582334946428,cov,99
var,0.8135982846659033,0.01032583404333016,0.01035414975617638,cov,99
A,10254.037666655538,100.07462046747642,99.4745360770638,cov_diag,99
mu,0.19716961864319626,0.008771818644560222,0.008816585813881204,cov_diag,99
var,0.8141164478242586,0.011496354712137585,0.011469935400094278,cov_diag,99
A,10053.110745757149,95.82825020094197,95.80099448524179,cov,100
mu,0.20564716789824491,0.00901059889725228,0.009007367026960172,cov,100
var,0.8108782976134818,0.010496994959336644,0.010540969008235358,cov,100
A,10089.538113969118,99.7713161681418,99.77400252040376,cov_diag,100
mu,0.1982422319284399,0.00892744023445717,0.008935174107823329,cov_diag,100
var,0.80960475380774,0.011658794269576233,0.011701408855814064,cov_diag,100
A,9904.211575517593,95.83889659086633,95.79048133971148,cov,101
mu,0.20531033378993271,0.009094073532141159,0.00909012566880718,cov,101
var,0.782138897039904,0.010649600707755145,0.010677779963719184,cov,101
A,9932.89251174053,99.74254810469186,99.80049335033469,cov_diag,101
mu,0.20460740219245618,0.009041858441784989,0.00905472159054071,cov_diag,101
var,0.7834396536494763,0.011800560314862223,0.011845377501193707,cov_diag,101
A,9901.848913211905,95.866466200867,95.7683519136568,cov,102
mu,0.19735476219983103,0.009157299541408394,0.009138437576951557,cov,102
var,0.80700662837,0.01062934392128518,0.010696786936953638,cov,102
A,9896.67107683223,100.08873865847806,99.45988303326718,cov_diag,102
mu,0.19668114451150562,0.009093098198904562,0.009110290561224527,cov_diag,102
var,0.8045422195653792,0.011850519225574825,0.011931039761015203,cov_diag,102
A,10102.83526967383,95.77469401295208,95.85414938793936,cov,103
mu,0.20993203675132657,0.008963413810489112,0.008961591639965282,cov,103
var,0.8115839226020238,0.010488104655060733,0.010530413323815466,cov,103
A,10073.474739977872,99.77176432606703,99.77372130349812,cov_diag,103
mu,0.2079895599446555,0.008939258071784386,0.008956637943639755,cov_diag,103
var,0.8098381236326676,0.011673538669739334,0.011695554308389448,cov_diag,103
